x,y,z,yaw,mps,change_flag
726222.826134164,5224835.16036061,0,0.206993169067806,0,0
726223.804794039,5224835.36588018,0,0.248514817866866,0,0
726224.774086851,5224835.61184841,0,0.291736281302169,0,0
726225.731843056,5224835.89946707,0,0.34020915030717,0,0
726226.674536931,5224836.23315451,0,0.394980203681643,0,0
726227.59755325,5224836.61794948,0,0.455253376940221,0,0
726228.495718006,5224837.05764678,0,0.520258465048653,0,0
726229.363427436,5224837.55476192,0,0.588341363124328,0,0
726230.195307932,5224838.10975606,0,0.654249833759958,0,0
726230.988841807,5224838.71834261,0,0.711411895315382,0,0
726231.74630099,5224839.3712623,0,0.761152118025722,0,0
726232.470356315,5224840.06103126,0,0.804864997321129,0,0
726233.163577934,5224840.78178192,0,0.843874603918017,0,0
726233.828153945,5224841.52900941,0,0.878773159651799,0,0
726234.466263862,5224842.29898253,0,0.916085309244896,0,0
726235.075200622,5224843.09221521,0,0.960710503890182,0,0
726235.648144624,5224843.91182293,0,1.01003003138944,0,0
726236.179992433,5224844.75869068,0,1.05915042561831,0,0
726236.669623584,5224845.63066278,0,1.10475034681792,0,0
726237.119001715,5224846.52405588,0,1.14497380053572,0,0
726237.532089353,5224847.43479405,0,1.17857344007861,0,0
726237.914344531,5224848.35888408,0,1.20428060473703,0,0
726238.272724261,5224849.29250474,0,1.22205666744847,0,0
726238.614442492,5224850.2323216,0,1.23416714609733,0,0
726238.944754379,5224851.176208,0,1.24200042272783,0,0
726239.267659108,5224852.12264295,0,1.24713852271451,0,0
726239.585697227,5224853.07072603,0,1.25015265971064,0,0
726239.900874995,5224854.01975962,0,1.25200056766558,0,0
726240.21429826,5224854.96937329,0,1.25284616097677,0,0
726240.526918476,5224855.91925179,0,1.25306103015624,0,0
726240.839334518,5224856.86919725,0,1.25288919164445,0,0
726241.151913727,5224857.8190888,0,1.25235307208857,0,0
726241.465002143,5224858.76881262,0,1.25170227602879,0,0
726241.778708639,5224859.71833271,0,1.25111821282691,0,0
726242.092969724,5224860.66766959,0,1.25060496746049,0,0
726242.407718023,5224861.6168451,0,1.25015687045307,0,0
726242.722891569,5224862.56587933,0,1.24975231344278,0,0
726243.038448996,5224863.5147859,0,1.2493861487792,0,0
726243.35435385,5224864.46357682,0,1.24905837698631,0,0
726243.670569674,5224865.41226415,0,1.24876540332451,0,0
726243.987063424,5224866.3608588,0,1.24849010031959,0,0
726244.303818314,5224867.30936628,0,1.24822737031855,0,0
726244.620822396,5224868.25779051,0,1.24797721352437,0,0
726244.938063722,5224869.20613541,0,1.24773950757985,0,0
726245.255530462,5224870.15440486,0,1.24751216843343,0,0
726245.573212767,5224871.10260209,0,1.24729344174993,0,0
726245.891102462,5224872.05072982,0,1.24708327234427,0,0
726246.209191422,5224872.99879074,0,1.2468816593643,0,0
726246.527471523,5224873.94678752,0,1.2466842622544,0,0
726246.845938755,5224874.89472147,0,1.24647640076263,0,0
726247.164603016,5224875.84258919,0,1.24625497579367,0,0
726247.483477142,5224876.79038631,0,1.24601998628977,0,0
726247.802573969,5224877.73810843,0,1.2457733463109,0,0
726248.12190452,5224878.68575178,0,1.24554609219578,0,0
726248.441450417,5224879.63332254,0,1.24536341118115,0,0
726248.761169426,5224880.58083494,0,1.24522603001339,0,0
726249.081018622,5224881.52830347,0,1.24513491516853,0,0
726249.400954166,5224882.47574292,0,1.24516282246746,0,0
726249.72086327,5224883.42319129,0,1.24543198523361,0,0
726250.040517316,5224884.37072565,0,1.24595410641965,0,0
726250.359676591,5224885.31842679,0,1.24672985684393,0,0
726250.678100744,5224886.26637568,0,1.24780113305623,0,0
726250.995509358,5224887.21466563,0,1.24923386302524,0,0
726251.311558971,5224888.16340926,0,1.25103383667361,0,0
726251.625900589,5224889.11272093,0,1.2532135560482,0,0
726251.938173142,5224890.0627183,0,1.25592101653077,0,0
726252.247872686,5224891.01355831,0,1.25925298887143,0,0
726252.554401894,5224891.96542355,0,1.26321308376177,0,0
726252.857159961,5224892.9184975,0,1.26794126868444,0,0
726253.155409447,5224893.8729958,0,1.2736705305652,0,0
726253.448185613,5224894.82918755,0,1.28042605855639,0,0
726253.734499196,5224895.78734747,0,1.28853203685761,0,0
726254.013039993,5224896.74780832,0,1.29859515885977,0,0
726254.281898224,5224897.71101133,0,1.31066909526531,0,0
726254.539110512,5224898.67740159,0,1.32448315629531,0,0
726254.782952207,5224899.64726579,0,1.33979213594041,0,0
726255.011917415,5224900.6207455,0,1.35651850246806,0,0
726255.224570675,5224901.59792827,0,1.37445895008566,0,0
726255.419657863,5224902.57876014,0,1.39348884588801,0,0
726255.596046315,5224903.56312998,0,1.41317156422605,0,0
726255.75302601,5224904.5507759,0,1.43317588034168,0,0
726255.890217894,5224905.54136038,0,1.45263046981769,0,0
726256.008112377,5224906.5344158,0,1.47057248464274,0,0
726256.108170295,5224907.52941529,0,1.48526508098714,0,0
726256.19359893,5224908.52577882,0,1.49745976559201,0,0
726256.266870345,5224909.5230987,0,1.50864078899584,0,0
726256.328986882,5224910.52118392,0,1.52160495575857,0,0
726256.378158853,5224911.51998315,0,1.53718277387696,0,0
726256.411766768,5224912.51943882,0,1.55438697890427,0,0
726256.428175792,5224913.51932929,0,1.57281349750528,0,0
726256.426158567,5224914.51935481,0,1.59213959409533,0,0
726256.404816258,5224915.51915804,0,1.61184171327879,0,0
726256.363780954,5224916.51835091,0,1.63156353059339,0,0
726256.303048888,5224917.51654219,0,1.65085303286177,0,0
726256.223074784,5224918.51337533,0,1.66936936730439,0,0
726256.12465805,5224919.5085538,0,1.6865713987156,0,0
726256.009137023,5224920.50189735,0,1.70256700234315,0,0
726255.877743419,5224921.49325781,0,1.71769191036657,0,0
726255.73137113,5224922.48251798,0,1.73207291403946,0,0
726255.570788394,5224923.46956798,0,1.7458932973382,0,0
726255.396579742,5224924.45430605,0,1.75922624193485,0,0
726255.209258032,5224925.43663117,0,1.772213882613,0,0
726255.009194191,5224926.41644164,0,1.78490770355607,0,0
726254.796709437,5224927.39363286,0,1.79743234063044,0,0
726254.5720027,5224928.36808624,0,1.80982904224979,0,0
726254.335233564,5224929.33967905,0,1.8221048556308,0,0
726254.086555409,5224930.30829245,0,1.83426450723276,0,0
726253.826117998,5224931.27381021,0,1.84629754195121,0,0
726253.554081734,5224932.23612387,0,1.85818930877158,0,0
726253.270621181,5224933.1951352,0,1.8699546730481,0,0
726252.975897641,5224934.1507444,0,1.88164104161246,0,0
726252.67002682,5224935.10284435,0,1.8932623522421,0,0
726252.353112194,5224936.05132565,0,1.90485039112266,0,0
726252.025228074,5224936.99607088,0,1.91642329679419,0,0
726251.686432757,5224937.93695822,0,1.92798711419469,0,0
726251.336780069,5224938.873865,0,1.93954960626936,0,0
726250.976317625,5224939.80666742,0,1.95113793861497,0,0
726250.605069561,5224940.73523123,0,1.96286226409067,0,0
726250.22296086,5224941.65937777,0,1.97474207303619,0,0
