x,y,z,yaw,mps,change_flag
696995.8210565462,5285746.097952517,0.0,0.6162654038373176,3.0,0
696997.404241986,5285747.3194545815,0.0,0.6256825056963677,3.0,0
696999.0128504174,5285748.507487305,0.0,0.6127319478482693,3.0,0
697000.6407853239,5285749.668872301,0.0,0.5981766130786461,3.0,0
697002.2730373704,5285750.824082411,0.0,0.5959659591682787,3.0,0
697003.8562654173,5285752.0458090305,0.0,0.6198443149901003,3.0,0
697005.4093797022,5285753.305363386,0.0,0.6407403424753007,3.0,0
697006.9881992247,5285754.532712786,0.0,0.6315578265515942,3.0,0
697008.6166719088,5285755.693359259,0.0,0.5998762262526238,3.0,0
697010.3025936955,5285756.7683728235,0.0,0.5536702649188392,3.0,0
697012.0903611252,5285757.662472566,0.0,0.4671463174482291,3.0,0
697013.9802863247,5285758.311419345,0.0,0.3464133831220444,3.0,0
697015.9431881027,5285758.678449635,0.0,0.20433675738646428,3.0,0
697017.9400424209,5285758.775857237,0.0,0.08148049012723746,3.0,0
697019.939368929,5285758.774953369,0.0,-0.00945480402717358,3.0,0
697021.938666787,5285758.793578372,0.0,-0.015515983567610192,3.0,0
697023.9368608898,5285758.726387013,0.0,-0.049053285263898516,3.0,0
697025.9320014281,5285758.600143086,0.0,-0.06500209576545224,3.0,0
697027.9285711838,5285758.695381405,0.0,0.002194213551955926,3.0,0
697029.9253164078,5285758.7894485835,0.0,0.009904080870224874,3.0,0
697031.9141782623,5285758.944609868,0.0,0.032341248818218205,3.0,0
697033.8799391817,5285758.589027235,0.0,-0.12258874626638061,3.0,0
697034.8302705585,5285758.419187658,0.0,-0.1597059059832322,3.0,0
697036.7053391411,5285757.735153131,0.0,-0.32019657905351906,3.0,0
697038.1936869293,5285756.415210649,0.0,-0.6302633483371878,3.0,0
697039.1765281839,5285754.685245574,0.0,-0.9607392006068416,3.0,0
697039.5674965685,5285752.730368219,0.0,-1.2686833402072661,3.0,0
697039.8829087984,5285750.756880983,0.0,-1.3677505945097153,3.0,0
697040.2646912064,5285748.793710672,0.0,-1.3915968753793315,3.0,0
697040.6157822375,5285746.824794804,0.0,-1.409083010714367,3.0,0
